All Players  CBS Average Projections Standard Categories,,,,,,,,,,,,,,,,,,,,,
,,,Upcoming,,,Trends,,Passing,,,,,Rushing,,,Receiving,,,,Fumbles,FPTS
Avail,Player,Opp,OVP,Bye,Rost,Start,ATT,Comp,Yds,TD,Int,Att,Yds,TD,Tar,Rec,Yds,TD,Lost,Avg,Total
FA,JuJu Smith-Schuster WR | KC,@ARI,32,8,11,3,0,0,0,0,0,5,20,2,133,84,873,5,1,3.06,52
FA,Gus Edwards RB | BAL ,@NYJ,32,10,6,1,0,0,0,0,0,170,885,4,24,17,174,0,2,3,51
FA,Tyler Allgeier RB | ATL,NO,2,14,2,0,0,0,0,0,0,185,698,4,53,40,355,2,3,3,51
FA,Darnell Mooney WR | CHI ,SF,18,14,88,51,0,0,0,0,0,6,29,1,125,73,963,5,1,2.94,50
FA,DeVante Parker WR | NE,@MIA,12,10,69,23,0,0,0,0,0,0,0,0,111,62,959,6,1,2.94,50
FA,Kenny Pickett QB | PIT,@CIN,10,9,2,0,224,136,1269,9,5,9,26,0,0,0,0,0,1,2.82,48
FA,Hunter Renfrow WR | LV ,@LAC,2,6,96,81,0,0,0,0,0,2,2,0,101,79,839,7,1,2.82,48
FA,Dalton Schultz TE | DAL ,TB,20,9,85,60,0,0,0,0,0,0,0,0,106,80,820,7,1,2.76,47
FA,Darrel Williams RB | ARI ,KC,5,13,90,50,0,0,0,0,0,140,490,5,42,34,298,1,2,2.76,47
FA,Pat Freiermuth TE | PIT ,@CIN,23,9,78,42,0,0,0,0,0,0,0,0,86,65,533,8,1,2.76,47
FA,Dallas Goedert TE | PHI ,@DET,18,7,88,55,0,0,0,0,0,0,0,0,91,64,899,6,1,2.76,47
FA,George Kittle TE | SF ,@CHI,8,9,99,96,0,0,0,0,0,3,20,0,113,83,1050,5,1,2.71,46
FA,Ronald Jones RB | KC,@ARI,1,8,86,51,0,0,0,0,0,150,720,5,25,18,129,0,2,2.71,46
FA,Raheem Mostert RB | MIA ,NE,19,11,8,0,0,0,0,0,0,120,597,4,27,20,171,1,1,2.71,46
FA,Rashod Bateman WR | BAL,@NYJ,15,10,45,12,0,0,0,0,0,0,0,0,115,79,1096,5,1,2.71,46
FA,Courtland Sutton WR | DEN,@SEA,5,9,65,17,0,0,0,0,0,1,3,0,130,76,1169,5,1,2.71,46
FA,Jerry Jeudy WR | DEN ,@SEA,5,9,77,25,0,0,0,0,0,2,3,0,137,84,1212,5,1,2.71,46
FA,Robert Woods WR | TEN ,NYG,13,6,16,2,0,0,0,0,0,22,159,2,110,73,772,5,1,2.65,45
FA,Tony Pollard RB | DAL ,TB,4,9,86,17,0,0,0,0,0,157,820,3,67,55,444,1,2,2.65,45
FA,Amon-Ra St. Brown WR | DET,PHI,3,6,78,58,0,0,0,0,0,7,64,1,107,81,851,5,1,2.65,45
FA,Russell Gage WR | TB ,@DAL,17,11,77,36,0,0,0,0,0,1,4,0,112,78,863,6,2,2.59,44
FA,Mark Ingram RB | NO,@ATL,27,14,54,4,0,0,0,0,0,159,528,4,31,24,161,1,2,2.53,43
FA,James Cook RB | BUF,@LAR,10,7,2,0,0,0,0,0,0,111,537,4,22,17,163,1,2,2.53,43
FA,Hunter Henry TE | NE ,@MIA,19,10,72,31,0,0,0,0,0,0,0,0,71,47,554,7,0,2.47,42
FA,Dawson Knox TE | BUF ,@LAR,6,7,87,60,0,0,0,0,0,0,4,0,63,42,520,7,0,2.47,42
FA,James Washington WR | DAL ,TB,9,9,4,0,0,0,0,0,0,2,13,0,76,42,667,7,0,2.47,42
FA,Christian Kirk WR | JAC,@WAS,23,11,91,57,0,0,0,0,0,2,20,0,112,79,912,5,1,2.47,42
FA,Treylon Burks WR | TEN ,NYG,13,6,2,0,0,0,0,0,0,3,16,0,95,59,903,5,2,2.41,41
FA,Braxton Berrios WR | NYJ,BAL,26,10,3,0,0,0,0,0,0,14,83,4,69,48,498,3,1,2.41,41
FA,Darren Waller TE | LV ,@LAC,31,6,90,19,0,0,0,0,0,0,1,0,140,90,1054,4,1,2.35,40
FA,Chase Edmonds RB | MIA ,NE,19,11,86,38,0,0,0,0,0,156,716,3,74,58,394,1,2,2.35,40
FA,Michael Carter RB | NYJ,BAL,9,10,81,26,0,0,0,0,0,153,657,4,43,28,264,0,2,2.29,39
FA,Jamaal Williams RB | DET,PHI,20,6,67,11,0,0,0,0,0,155,642,3,32,29,173,1,2,2.29,39
FA,Alexander Mattison RB | MIN,GB,13,7,90,20,0,0,0,0,0,137,569,3,34,28,213,1,2,2.24,38
FA,Marvin Jones WR | JAC,@WAS,23,11,65,20,0,0,0,0,0,0,0,0,104,66,741,6,1,2.18,37
FA,Drew Lock QB | SEA ,DEN,4,11,4,1,147,91,1019,6,4,12,57,1,0,0,0,0,1,2.18,37
